month,name,age,description,image,link,status
6,Maria João Sande Lemos,85,Defensora do papel das mulheres na sociedade e na Igreja,https://imagens.publico.pt/imagens.aspx/1914378?tp=UH&db=IMAGENS&type=PNG&w=500&act=resize,https://www.publico.pt/2024/06/05/sociedade/noticia/morreu-maria-joao-sande-lemos-defensora-papel-mulheres-sociedade-igreja-2093070,Publicado
6,Edgardo Cozarinsky,85,Um realizador que casou o cinema e a literatura,https://imagens.publico.pt/imagens.aspx/1915266?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/06/09/culturaipsilon/noticia/edgardo-cozarinsky-19392024-realizador-casou-cinema-literatura-2093224,Publicado
6,Françoise Hardy,80,Um dos símbolos da França dos anos 1960,https://imagens.publico.pt/imagens.aspx/1916174?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/06/12/culturaipsilon/noticia/francoise-hardy-19442024-tipo-diferente-miuda-yeye-2093794,Publicado
6,Anouk Aimée,92,Actriz muito amada,https://imagens.publico.pt/imagens.aspx/1917417?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/06/18/culturaipsilon/noticia/morreu-anouk-aimee-2094368,Publicado
6,James Chance,71,"Saxofonista endiabrado, ícone punk de Nova Iorque",https://imagens.publico.pt/imagens.aspx/1917820?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/06/19/culturaipsilon/noticia/morreu-james-chance-saxofonista-endiabrado-icone-punk-nova-iorque-2094575,Publicado
6,Donald Sutherland,88,O camaleão que servia o realizador,https://imagens.publico.pt/imagens.aspx/1918170?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/06/20/culturaipsilon/noticia/morreu-donald-sutherland-88-anos-2094768,Publicado
6,José Forjaz,88,"Pensar como arquitecto, actuar como cidadão",https://imagens.publico.pt/imagens.aspx/1919163?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/06/25/culturaipsilon/noticia/jose-forjaz-19362024-pensar-arquitecto-actuar-cidadao-2095276,Publicado
6,Manuel Fernandes,73,O avançado que cumpriu o seu destino,https://imagens.publico.pt/imagens.aspx/1919849?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/06/28/desporto/noticia/manuel-fernandes-19512024-avancado-cumpriu-destino-2095607,Publicado
6,Ben Vautier,88,O artista que tentou rebentar a arte,https://imagens.publico.pt/imagens.aspx/1920456?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/06/30/culturaipsilon/noticia/ben-vautier-19352024-artista-tentou-rebentar-arte-2095571,Publicado
7,Fausto Bordalo Dias,75,O genial alquimista da música portuguesa,https://imagens.publico.pt/imagens.aspx/1920640?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/07/01/culturaipsilon/noticia/morreu-cantor-fausto-bordalo-dias-2095891,Publicado
7,Ismail Kadaré,88,Uma voz incansável contra os totalitarismos,https://imagens.publico.pt/imagens.aspx/1920641?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/07/01/culturaipsilon/noticia/morreu-ismail-kadare-figura-maior-literatura-albanesa-2095896,Publicado
7,Robert Towne,89,"Argumentista de <em>Chinatown</em>, de Roman Polanski",https://imagens.publico.pt/imagens.aspx/1921168?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/07/03/culturaipsilon/noticia/morreu-argumentista-robert-towne-forget-it-jake-its-chinatown-2096169,Publicado
7,Franco Charais ,93,O homem que deu a ordem para libertar os presos de Caxias,https://imagens.publico.pt/imagens.aspx/1922264?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/07/07/politica/noticia/franco-charais-19312024-homem-deu-ordem-libertar-presos-caxias-2096583,Publicado
7,Shelley Duvall,75,A esposa aterrorizada de <em>The Shining</em>,https://imagens.publico.pt/imagens.aspx/1923760?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/07/11/culturaipsilon/noticia/morreu-shelley-duvall-esposa-aterrorizada-the-shining-2097292,Publicado
7,Bill Viola,73,"Uma experiência mística, a da grande arte",https://imagens.publico.pt/imagens.aspx/1924210?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/07/13/culturaipsilon/noticia/morreu-bill-viola-artista-mudou-videoarte-2097486,Publicado
7,Ruth Westheimer,96,Terapeuta sexual da televisão americana,https://imagens.publico.pt/imagens.aspx/1924214?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/07/13/impar/noticia/terapeuta-sexual-televisao-americana-ruth-westheimer-morre-96-anos-2097487,Publicado
7,Benji Gregory,46,O amigo do extraterrestre Alf,https://imagens.publico.pt/imagens.aspx/1924047?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/07/14/culturaipsilon/noticia/benji-gregory-19782024-amigo-extraterrestre-alf-2097379,Publicado
7,Shannen Doherty,53,Brenda na série <em>Beverly Hills</em>,https://imagens.publico.pt/imagens.aspx/1924307?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/07/14/culturaipsilon/noticia/morreu-actriz-shannen-doherty-2097530,Publicado
7,Nguyen Phu Trong,80,Uma das figuras mais poderosas do Vietname,https://imagens.publico.pt/imagens.aspx/1925685?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/07/19/mundo/noticia/morreu-secretariogeral-partido-comunista-figuras-poderosas-vietname-2098220,Publicado
7,Eddie Spence,71,O real pasteleiro britânico durante sete décadas,https://imagens.publico.pt/imagens.aspx/1925776?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/07/20/impar/noticia/eddie-spence-19322024-real-pasteleiro-britanico-durante-sete-decadas-2098258,Publicado
7,Thomas Hoepker,88,O fotógrafo que dizia ser só “um fazedor de imagens”,https://imagens.publico.pt/imagens.aspx/1925951?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/07/21/culturaipsilon/noticia/thomas-hoepker-19362024-fotografo-dizia-so-fazedor-imagens-2098327,Publicado
7,Abdul “Duke” Fakir,88,O último dos Four Tops,https://imagens.publico.pt/imagens.aspx/1926320?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/07/23/culturaipsilon/noticia/abdul-duke-fakir-19352024-ultimo-four-tops-2098511,Publicado
7,John Mayall,90,Pioneiro do blues inglês,https://imagens.publico.pt/imagens.aspx/1926512?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/07/24/culturaipsilon/noticia/morreu-john-mayall-pioneiro-blues-ingles-musico-apadrinhou-geracao-2098614,Publicado
7,Lewis Lapham,89,O editor que fez renascer a revista Harper’s,https://imagens.publico.pt/imagens.aspx/1927284?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/07/27/impar/noticia/lewis-lapham-19352024-editor-fez-renascer-revista-harpers-2098927,Publicado
7,Mísia,69,A voz corajosa de aquém e além-fado,https://imagens.publico.pt/imagens.aspx/1927613?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/07/27/culturaipsilon/noticia/morreu-cantora-fadista-misia-2099048,Publicado
7,Edna O’Brien,93,Uma obra rebelde sobre o íntimo feminino,https://imagens.publico.pt/imagens.aspx/1927733?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/07/28/culturaipsilon/noticia/morreu-93-anos-escritora-irlandesa-edna-obrien-2099105,Publicado
7,Wolfgang Rihm,72,O compositor que olhou a composição nos olhos,https://imagens.publico.pt/imagens.aspx/1929125?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/08/04/culturaipsilon/noticia/wolfgang-rihm-19522024-compositor-olhou-composicao-olhos-2099593,Publicado
8,Annie Le Brun,81,“Escrevo como se arromba uma porta”,https://imagens.publico.pt/imagens.aspx/1930592?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/08/11/culturaipsilon/noticia/annie-le-brun-19422024-escrevo-arromba-porta-2100349,Publicado
8,José Manuel Constantino,74,Um líder sem medo de defender os seus princípios,https://imagens.publico.pt/imagens.aspx/1931141?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/08/12/desporto/noticia/jose-manuel-constantino-lider-medo-defender-principios-2100631,Publicado
8,Gena Rowlands,94,Uma actriz de paixão,https://imagens.publico.pt/imagens.aspx/1931710?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/08/15/culturaipsilon/noticia/morreu-gena-rowlands-2100877,Publicado
8,Alain Delon,88,O actor que perseguiu a sua morte,https://imagens.publico.pt/imagens.aspx/1932267?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/08/18/culturaipsilon/noticia/alain-delon-19352024o-actorque-perseguiu-morte-2058030,Publicado
8,Ana Faria,74,Criadora de <em>Brincando aos Clássicos</em>,https://imagens.publico.pt/imagens.aspx/1932279?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/08/18/culturaipsilon/noticia/morreu-ana-faria-criadora-brincando-classicos-queijinhos-frescos-2101127,Publicado
8,José Miguel Trigoso,75,Histórico dirigente da Prevenção Rodoviária Portuguesa,https://imagens.publico.pt/imagens.aspx/1933748?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/08/25/sociedade/noticia/homem-almocaradas-alertava-perigo-alcool-estrada-2101584,Publicado
8,Catherine Ribeiro,82,A deusa furiosa do rock francês dos anos 70,https://imagens.publico.pt/imagens.aspx/1935098?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/09/01/culturaipsilon/noticia/catherine-ribeiro-19412024-deusa-furiosa-rock-frances-anos-70-2102430,Publicado
8,Fatman Scoop,56,A voz da discoteca do rap do início do século,https://imagens.publico.pt/imagens.aspx/1936733?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/09/08/culturaipsilon/noticia/fatman-scoop-19682024-voz-discoteca-rap-inicio-seculo-2103140,Publicado
8,John Amos,84,Um pai lendário na televisão e no cinema,https://imagens.publico.pt/imagens.aspx/1942665?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/10/01/culturaipsilon/noticia/john-amos-19392024-pai-lendario-televisao-cinema-2106181,Publicado
9,Augusto M. Seabra,69,"Uma memória sobrenatural, um curioso insaciável",https://imagens.publico.pt/imagens.aspx/1936200?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/09/06/culturaipsilon/noticia/augusto-m-seabra-19552024-memoria-sobrenatural-curioso-insaciavel-2103125,Publicado
9,Sérgio Mendes,83,Cantor brasileiro que popularizou <em>Mas que nada</em>,https://imagens.publico.pt/imagens.aspx/1936733?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/09/06/culturaipsilon/noticia/morreu-sergio-mendes-cantor-brasileiro-popularizou-nada-2103218,Publicado
9,Graça Lobo,85,A actriz que tinha “a mania da liberdade”,https://imagens.publico.pt/imagens.aspx/1937088?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/09/09/culturaipsilon/noticia/morreu-actriz-graca-lobo-2103466,Publicado
9,James Earl Jones,93,A imponente voz de Hollywood e de Darth Vader,https://imagens.publico.pt/imagens.aspx/1937145?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/09/09/culturaipsilon/noticia/james-earl-jones-voz-darth-vader-morreu-93-anos-2103523,Publicado
9,Alberto Fujimori,86,O autocrata que foi o pai da polarização no Peru,https://imagens.publico.pt/imagens.aspx/1937888?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/09/12/mundo/noticia/alberto-fujimori-19382024-autocrata-pai-polarizacao-peru-2103874,Publicado
9,Chad McQueen,63,Filho de Steve McQueen e actor de <em>Karate Kid</em>,https://imagens.publico.pt/imagens.aspx/1938138?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/09/13/culturaipsilon/noticia/morreu-chad-mcqueen-filho-steve-mcqueen-actor-karate-kid-2103997,Publicado
9,Rebecca Horn,80,Uma força perturbadora na arte,https://imagens.publico.pt/imagens.aspx/1938396?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/09/15/culturaipsilon/noticia/rebecca-horn-19442024-forca-perturbadora-arte-2104034,Publicado
9,“Totò” Schillaci,59,O sorriso das noites mágicas do Itália’90,https://imagens.publico.pt/imagens.aspx/1940045?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/09/22/desporto/noticia/toto-schillaci-19642024-extinguiuse-sorriso-noites-magicas-italia90-2104741,Publicado
9,Rogério de Carvalho,88,O encenador rigoroso para quem o teatro não tinha fim,https://imagens.publico.pt/imagens.aspx/1939199?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/09/22/culturaipsilon/noticia/morreu-encenador-rogerio-carvalho-2104447,Publicado
9,Hassan Nasrallah,64,O homem do “partido de deus”,https://imagens.publico.pt/imagens.aspx/1941975?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/09/28/mundo/noticia/hassan-nasrallah-19602024-homem-partido-deus-2105863,Publicado
9,Fredric Jameson,90,Um dos mais singulares críticos do capitalismo,https://imagens.publico.pt/imagens.aspx/1941982?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/09/29/culturaipsilon/noticia/fredric-jameson-19341994-singulares-criticos-capitalismo-2105712,Publicado
9,Alexandre do Nascimento,99,Único cardeal da Igreja Católica angolana,https://imagens.publico.pt/imagens.aspx/1942117?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/09/29/mundo/noticia/alexandre-nascimento-padre-subversivo-estado-novo-unico-cardeal-angola-2105916,Publicado
9,Kris Kristofferson,88,"Ícone da country, activista resoluto",https://imagens.publico.pt/imagens.aspx/1942168?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/09/30/culturaipsilon/noticia/morreu-kris-kristofferson-actor-cineastas-icone-country-2105947,Publicado
10,Eikoh Hosoe,91,O fotógrafo que tentou fundir-se com a sua fotografia,https://imagens.publico.pt/imagens.aspx/1943913?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/10/06/culturaipsilon/noticia/eikoh-hosoe-19332024-fotografo-tentou-fundirse-fotografia-2106691,Publicado
10,Ratan Tata,86,O empresário que soube casar negócios e filantropia,https://imagens.publico.pt/imagens.aspx/1945436?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/10/11/impar/noticia/ratan-tata-19372024-empresario-soube-casar-negocios-filantropia-nao-multimilionario-2107437,Publicado
10,Anwar Hussein,85,O fotógrafo real mais antigo do Reino Unido,https://imagens.publico.pt/imagens.aspx/1945571?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/10/11/impar/noticia/morreu-anwar-hussein-19382024-cujas-fotografias-moldaram-imagem-familia-real-britanica-2107530,Publicado
10,Pierre Christin,86,Um dos maiores criadores de novos mundos na BD,https://imagens.publico.pt/imagens.aspx/1945975?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/10/13/culturaipsilon/noticia/pierre-christin-19382024-maiores-criadores-novos-mundos-bd-2107557,Publicado
10,Antonio Skármeta,83,Autor de <em>O Carteiro de Pablo Neruda</em>,https://imagens.publico.pt/imagens.aspx/1946781?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/10/15/culturaipsilon/noticia/morreu-escritor-chileno-antonio-skarmeta-2108039,Publicado
10,Paul Lowe,60,O fotojornalista que olhou para o outro lado de Sarajevo,https://imagens.publico.pt/imagens.aspx/1947751?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/10/20/culturaipsilon/noticia/paul-lowe-19632024-fotojornalista-olhou-lado-sarajevo-2108474,Publicado
10,Robert A. Bernstein,98,O embaixador dos pais de filhos homossexuais,https://imagens.publico.pt/imagens.aspx/1948358?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/10/21/impar/noticia/robert-bernstein-19262024-embaixador-pais-filhos-homossexuais-2108738,Publicado
10,Paul Di’Anno,66,Primeiro vocalista dos Iron Maiden,https://imagens.publico.pt/imagens.aspx/1948570?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/10/21/culturaipsilon/noticia/morreu-paul-dianno-vocalista-iron-maiden-2108848,Publicado
10,Julia Hawkins,108,Provou que nunca é tarde para começar a correr,https://imagens.publico.pt/imagens.aspx/1949304?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/10/23/impar/noticia/julia-hawkins-19162024-provou-tarde-comecar-correr-2109180,Publicado
10,Marco Paulo,79,"Vedeta da canção, uma voz que atravessou gerações",https://imagens.publico.pt/imagens.aspx/1949524?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/10/24/culturaipsilon/noticia/marco-paulo-vedeta-cancao-cantor-romantico-voz-atravessou-geracoes-2043523,Publicado
10,António Sena,83,"A mão que pintava, escrevinhava, pensava",https://imagens.publico.pt/imagens.aspx/1950051?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/10/27/culturaipsilon/noticia/antonio-sena-19412024-mao-pintava-escrevinhava-pensava-2109428,Publicado
10,Paul Morrissey,86,Realizador dos <em>Warhol films</em>. Ou não?,https://imagens.publico.pt/imagens.aspx/1950603?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/10/28/culturaipsilon/noticia/morreu-paul-morrissey-realizador-warhol-films-nao-2109766,Publicado
10,Teri Garr,79,Daqui vai um coração,https://imagens.publico.pt/imagens.aspx/1950897?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/10/29/culturaipsilon/noticia/morreu-teri-garr-daqui-vai-coracao-2109894,Publicado
10,André Freire,63,O politólogo que modernizou a Ciência Política,https://imagens.publico.pt/imagens.aspx/1951251?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/10/30/politica/noticia/andre-freire-19612024-politologo-modernizou-ciencia-politica-portuguesa-2110068,Publicado
11,Camilo Mortágua,90,Revolucionário antifascista e “combatente da liberdade”,https://imagens.publico.pt/imagens.aspx/1951787?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/11/01/politica/noticia/camilo-mortagua-revolucionario-antifascista-combatente-liberdade-2110272,Publicado
11,Quincy Jones,91,"Produtor visionário, homem maior do que a vida",https://imagens.publico.pt/imagens.aspx/1952327?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/11/04/culturaipsilon/noticia/quincy-jones-19332024-musico-talento-impar-produtor-visionario-homem-maior-vida-2110538,Publicado
11,Joaquim Pinto,68,O tipo com cara de baixista que fundou os Mão Morta,https://imagens.publico.pt/imagens.aspx/1952384?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/11/05/culturaipsilon/noticia/morreu-joaquim-pinto-baixista-cofundador-mao-morta-2110583,Publicado
11,Fernando Fragata,58,Realizador premiado pela longa-metragem <em>Contraluz</em>,https://imagens.publico.pt/imagens.aspx/1953874?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/11/09/culturaipsilon/noticia/morreu-cineasta-fernando-fragata-realizador-contraluz-2111237,Publicado
11,Roy Haynes,99,O lendário baterista jazz que atravessou o tempo,https://imagens.publico.pt/imagens.aspx/1954725?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/11/13/culturaipsilon/noticia/roy-haynes-19252024-lendario-baterista-jazz-atravessou-tempo-tempo-certo-2111728,Publicado
11,Frank Auerbach,93,"Queria “pintar uma imagem memorável” (e outra, e mais uma)",https://imagens.publico.pt/imagens.aspx/1955689?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/11/17/culturaipsilon/noticia/frank-auerbach-19312024-queria-pintar-imagem-memoravel-2111899,Publicado
11,John Prescott,86,“Gigante” e “lenda” do Partido Trabalhista,https://imagens.publico.pt/imagens.aspx/1956959?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/11/21/mundo/noticia/morreu-john-prescott-antigo-viceprimeiroministro-aliado-tony-blair-reino-unido-2112768,Publicado
11,Kianoosh Sanjari,42,Fez da morte o seu último acto de protesto,https://imagens.publico.pt/imagens.aspx/1957708?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/11/24/mundo/noticia/kianoosh-sanjari-19822024-fez-morte-ultimo-acto-protesto-2112978,Publicado
11,Barbara Taylor Bradford,91,Romancista <em>best-seller</em> de heroínas ousadas,https://imagens.publico.pt/imagens.aspx/1958217?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/11/26/culturaipsilon/noticia/morreu-barbara-taylor-bradford-romancista-bestseller-heroinas-ousadas-2113363,Publicado
11,Jim Abrahams,80,Realizador de <em>Aeroplano</em>,https://imagens.publico.pt/imagens.aspx/1958557?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/11/27/culturaipsilon/noticia/morreu-jim-abrahams-realizador-aeroplano-aonde-policia-2113492,Publicado
11,Joaquim Chaves,94,"Fundador de um ""império"" e ""rei"" das análises clínicas",https://imagens.publico.pt/imagens.aspx/1959415?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/12/01/sociedade/noticia/joaquim-chaves-19292024-fundou-imperio-tornouse-rei-analises-clinicas-2113872,Publicado
11,Marshall Brickman,85,Argumentista que venceu Óscar por <em>Annie Hall</em>,https://imagens.publico.pt/imagens.aspx/1959784?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/12/02/culturaipsilon/noticia/morreu-marshall-brickman-argumentista-venceu-oscar-woody-allen-annie-hall-2114075,Publicado
11,Will Cullen Hart,53,Um magistral pintor de canções,https://imagens.publico.pt/imagens.aspx/1961364?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/12/08/culturaipsilon/noticia/will-cullen-hart-19712024-magistral-pintor-cancoes-2114647,Publicado
12,Dalton Trevisan,99,Prémio Camões e um dos maiores contistas do Brasil,https://imagens.publico.pt/imagens.aspx/1961955?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/12/10/culturaipsilon/noticia/morreu-escritor-brasileiro-dalton-trevisan-premio-camoes-2012-2115068,Publicado
12,Nikki Giovanni,81,A poetisa “do povo” que quis “destruir a América”,https://imagens.publico.pt/imagens.aspx/1963205?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/12/15/culturaipsilon/noticia/nikki-giovanni-19432024-poetisa-povo-quis-destruir-america-2115624,Publicado
12,António Pedro Vicente,86,Historiador e coleccionador,https://imagens.publico.pt/imagens.aspx/1963581?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2024/12/16/culturaipsilon/noticia/morreu-historiador-coleccionador-antonio-pedro-vicente-2115854,Publicado
,,,,https://imagens.publico.pt/imagens.aspx/0000000?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,,
,,,,https://imagens.publico.pt/imagens.aspx/0000000?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,,
